Comparison,PCA_Num,PCA Stage,Model,Accuracy_Mean,Accuracy_Std,AUC_Mean,AUC_Std,Sensitivity_Mean,Sensitivity_Std,Specificity_Mean,Specificity_Std,F1-score_Mean,F1-score_Std
NC vs AD,50,Before Scaling,SVM,0.8420917686021046,0.02939095002827069,0.8918950570449187,0.027542989626508196,0.7992785669614938,0.04413047934677439,0.8867163315273384,0.043441970707159834,0.8290310640992187,0.02752447638942136
NC vs AD,50,Before Scaling,LogisticRegression,0.7997863361999894,0.029082830155229195,0.8565282926399617,0.028707251968761675,0.7754444742249621,0.04932764388238906,0.8289329711111646,0.06805481017724116,0.7870674937760074,0.030411463764922753
NC vs AD,50,After Scaling,NeuralNet,0.5118102665455904,0.03328165414467647,0.5080064868146854,0.025613091169319854,0.3754802108460645,0.2646958605245491,0.6400277534181755,0.23592812642478236,0.372637473913035,0.22349634394927637
NC vs AD,50,After Scaling,KNN,0.6500881363175044,0.06968547164006618,0.7275004824499149,0.07261127377660154,0.4198650942553382,0.10163792652160068,0.8709995976533558,0.03881644723480981,0.5311981579619817,0.0905161934723084
NC vs AD,50,After Scaling,RandomForest,0.7967042358848353,0.04224601179578408,0.8789120100240749,0.014139982050780138,0.7802398820691503,0.05458035452994174,0.8202864712829804,0.07339841892259112,0.7855449963653196,0.044847456268836995
NC vs AD,50,After Scaling,SVM,0.827658778911383,0.037973863397749566,0.8896312699334373,0.024847682196406123,0.7730970249262932,0.049986046367369336,0.8854285121627219,0.06714868121827648,0.810517640985255,0.04318745875627649
NC vs AD,50,After Scaling,LogisticRegression,0.7966935526948348,0.02570649461634361,0.8586153634331251,0.029473794304807153,0.7600598588403467,0.04380036139770374,0.8378059869054741,0.07070080417140859,0.7808926454086047,0.029827577720962607
MCI vs AD,50,Before Scaling,NeuralNet,0.5323461507841734,0.08220226498294865,0.5484759110742387,0.0693806518402124,0.5224203694855868,0.3728627227925159,0.5381037672068288,0.3639282510975959,0.5106268195980623,0.21803189537648102
MCI vs AD,50,Before Scaling,KNN,0.6220046174667623,0.023254002148123443,0.6611009072423891,0.024784952481762747,0.6631719488241228,0.04157207681369097,0.5669210544695549,0.08188889183779444,0.6731461821374648,0.019477487717927528
MCI vs AD,50,Before Scaling,RandomForest,0.678871108988138,0.03823557690353162,0.7365541425479402,0.023486948578738565,0.836766470244731,0.029373771162968482,0.45453983726520475,0.06529111069419773,0.7539598180142538,0.027838253832958376
MCI vs AD,50,Before Scaling,SVM,0.5878433245760688,0.016944124470451696,0.7922680157232428,0.03445290192545461,1.0,0.0,0.0,0.0,0.7403153669347263,0.013414527620973274
MCI vs AD,50,Before Scaling,LogisticRegression,0.6991163123955099,0.02704380075828195,0.7695144007160728,0.03478111040938026,0.7685124356320009,0.04548040299225303,0.6014696636011315,0.06128900961543479,0.7499906179229011,0.021223178073655802
MCI vs AD,50,After Scaling,NeuralNet,0.5549796990685454,0.018605267909956154,0.5524475977552072,0.01648093217198589,0.64661397780963,0.15624782249012956,0.4218107140435725,0.20806377110326768,0.6233723385026505,0.06756756529324778
MCI vs AD,50,After Scaling,KNN,0.6220444232147122,0.029311156503671516,0.6705914034301591,0.029612307391073286,0.7095894383394384,0.08780917488327461,0.5016402989610953,0.07347084756971864,0.6864223681878292,0.036542357954244334
MCI vs AD,50,After Scaling,RandomForest,0.7016559191147203,0.01892567624705066,0.7551322889843892,0.03430620140658802,0.8309759383128948,0.04269152628741287,0.5186908144737593,0.029151886426887944,0.7658042654619738,0.015811422745951004
MCI vs AD,50,After Scaling,SVM,0.5878433245760688,0.016944124470451696,0.7968498850443556,0.040268927614758684,1.0,0.0,0.0,0.0,0.7403153669347263,0.013414527620973274
MCI vs AD,50,After Scaling,LogisticRegression,0.7029615476474803,0.02991093269200702,0.770831950236483,0.03414027855213623,0.7750641025641025,0.047535628010041145,0.6011711181313831,0.05428906137190991,0.7539519721857475,0.02401997778896251
